-42,-69,0,2
-36,-69,0,4
-39,-69,0,3
-36,-69,0,4
-42,-69,0,2
-36,-69,0,4
-39,-69,0,3
-15,-69,0,11
-39,-69,0,3
-39,-69,0,3
3,-69,0,17
-42,-69,0,2
-36,-69,0,4
-42,-69,0,2
-18,-69,0,10
-39,-69,0,3
-39,-69,0,3
-42,-69,0,2
-42,-69,0,2
-21,-69,0,9
-36,-69,0,4
-42,-69,0,2
-39,-69,0,3
-39,-69,0,3
-6,-69,0,14
-39,-69,0,3
-39,-69,0,3
-45,-69,0,1
-42,-69,0,2
-39,-69,0,3
-39,-69,0,3
-39,-69,0,3
-39,-69,0,3
-15,-69,0,11
-45,-69,0,1
-39,-69,0,3
-42,-69,0,2
-42,-69,0,2
-39,-69,0,3
-42,-69,0,2
-36,-69,0,4
-42,-69,0,2
-27,-69,0,7
18,-69,0,22
-39,-69,0,3
-45,-69,0,1
-3,-69,0,15
-45,-69,0,1
-36,-69,0,4
-45,-69,0,1
-48,-69,0,0
-39,-69,0,3
-45,-69,0,1
-42,-69,0,2
-42,-69,0,2
-39,-69,0,3
-36,-69,0,4
-36,-69,0,4
-30,-69,0,6
-42,-69,0,2
-27,-69,0,7
-45,-69,0,1
-42,-69,0,2
-42,-69,0,2
-39,-69,0,3
-45,-69,0,1
-42,-69,0,2
24,-69,0,24
-39,-69,0,3
-45,-69,0,1
-39,-69,0,3
-39,-69,0,3
-45,-69,0,1
-39,-69,0,3
-39,-69,0,3
-42,-69,0,2
-42,-69,0,2
-36,-69,0,4
-39,-69,0,3
-39,-69,0,3
-39,-69,0,3
-42,-69,0,2
-39,-69,0,3
-42,-69,0,2
-42,-69,0,2
-42,-69,0,2
-48,-69,0,0
-39,-69,0,3
-36,-69,0,4
-21,-69,0,9
-15,-69,0,11
-36,-69,0,4
-36,-69,0,4
-36,-69,0,4
-42,-69,0,2
-42,-69,0,2
-39,-69,0,3
-42,-69,0,2
-30,-69,0,6
-24,-69,0,8
36,-69,0,28
42,-69,0,30
-39,-69,0,3
-39,-69,0,3
-39,-69,0,3
-45,-69,0,1
-36,-69,0,4
-42,-69,0,2
-30,-69,0,6
-45,-69,0,1
-36,-69,0,4
-27,-69,0,7
-42,-69,0,2
-48,-69,0,0
-42,-69,0,2
-21,-69,0,9
-42,-69,0,2
-39,-69,0,3
-39,-69,0,3
-3,-69,0,15
-36,-69,0,4
-39,-69,0,3
48,-69,0,32
-39,-69,0,3
-39,-69,0,3
-39,-69,0,3
-39,-69,0,3
-45,-69,0,1
-42,-69,0,2
-39,-69,0,3
-36,-69,0,4
-39,-69,0,3
-42,-69,0,2
-42,-69,0,2
-45,-69,0,1
-42,-69,0,2
-42,-69,0,2
-39,-69,0,3
-42,-69,0,2
-42,-69,0,2
-48,-69,0,0
-39,-69,0,3
-39,-69,0,3
-42,-69,0,2
-39,-69,0,3
-36,-69,0,4
-33,-69,0,5
-42,-69,0,2
-39,-69,0,3
-39,-69,0,3
-45,-69,0,1
-45,-69,0,1
-39,-69,0,3
-45,-69,0,1
-36,-69,0,4
-36,-69,0,4
-39,-69,0,3
-27,-69,0,7
33,-69,0,27
-39,-69,0,3
-45,-69,0,1
-39,-69,0,3
-39,-69,0,3
-45,-69,0,1
-39,-69,0,3
-39,-69,0,3
-30,-69,0,6
-42,-69,0,2
-15,-69,0,11
-39,-69,0,3
-45,-69,0,1
-36,-69,0,4
-39,-69,0,3
-39,-69,0,3
-45,-69,0,1
-39,-69,0,3
-42,-69,0,2
-33,-69,0,5
-27,-69,0,7
-36,-69,0,4
-36,-69,0,4
-42,-69,0,2
-39,-69,0,3
-39,-69,0,3
-42,-69,0,2
-42,-69,0,2
-39,-69,0,3
-42,-69,0,2
-39,-69,0,3
-36,-69,0,4
-42,-69,0,2
-30,-69,0,6
-39,-69,0,3
-33,-69,0,5
-42,-69,0,2
-12,-69,0,12
-36,-69,0,4
-36,-69,0,4
-33,-69,0,5
-45,-69,0,1
-39,-69,0,3
-39,-69,0,3
-36,-69,0,4
-33,-69,0,5
-36,-69,0,4
-36,-69,0,4
-42,-69,0,2
-42,-69,0,2
-39,-69,0,3
-42,-69,0,2
-42,-69,0,2
-39,-69,0,3
-24,-69,0,8
-42,-69,0,2
-42,-69,0,2
-42,-69,0,2
-39,-69,0,3
-39,-69,0,3
-36,-69,0,4
-36,-69,0,4
-39,-69,0,3
-39,-69,0,3
15,-69,0,21
-39,-69,0,3
15,-69,0,21
-42,-69,0,2
-48,-69,0,0
-39,-69,0,3
-39,-69,0,3
-39,-69,0,3
-36,-69,0,4
-39,-69,0,3
-42,-69,0,2
-27,-69,0,7
-42,-69,0,2
-45,-69,0,1
-39,-69,0,3
-39,-69,0,3
-42,-69,0,2
-36,-69,0,4
-36,-69,0,4
-45,-69,0,1
-33,-69,0,5
-36,-69,0,4
-36,-69,0,4
-39,-69,0,3
-45,-69,0,1
-36,-69,0,4
-42,-69,0,2
-42,-69,0,2
-24,-69,0,8
-36,-69,0,4
-42,-69,0,2
21,-69,0,23
-39,-69,0,3
30,-69,0,26
-33,-69,0,5
-39,-69,0,3
-15,-69,0,11
-39,-69,0,3
-33,-69,0,5
-48,-69,0,0
-39,-69,0,3
-39,-69,0,3
-45,-69,0,1
-42,-69,0,2
-39,-69,0,3
-39,-69,0,3
-36,-69,0,4
-36,-69,0,4
-42,-69,0,2
-36,-69,0,4
-39,-69,0,3
-42,-69,0,2
-36,-69,0,4
-42,-69,0,2
-42,-69,0,2
-36,-69,0,4
-39,-69,0,3
-39,-69,0,3
-42,-69,0,2
-27,-69,0,7
-36,-69,0,4
-42,-69,0,2
-39,-69,0,3
-48,-69,0,0
-42,-69,0,2
-42,-69,0,2
-36,-69,0,4
-42,-69,0,2
-39,-69,0,3
-39,-69,0,3
-39,-69,0,3
-39,-69,0,3
-39,-69,0,3
-39,-69,0,3
-39,-69,0,3
-39,-69,0,3
-42,-69,0,2
-42,-69,0,2
-45,-69,0,1
39,-69,0,29
-42,-69,0,2
-39,-69,0,3
12,-69,0,20
-39,-69,0,3
-45,-69,0,1
-39,-69,0,3
-45,-69,0,1
-39,-69,0,3
-39,-69,0,3
-39,-69,0,3
-36,-69,0,4
-27,-69,0,7
-45,-69,0,1
-45,-69,0,1
-39,-69,0,3
-48,-69,0,0
-9,-69,0,13
-39,-69,0,3
-18,-69,0,10
-45,-69,0,1
-39,-69,0,3
-39,-69,0,3
-39,-69,0,3
-39,-69,0,3
-45,-69,0,1
-36,-69,0,4
-48,-69,0,0
-36,-69,0,4
-36,-69,0,4
-45,-69,0,1
-36,-69,0,4
-42,-69,0,2
-21,-69,0,9
-39,-69,0,3
-45,-69,0,1
-42,-69,0,2
-39,-69,0,3
-36,-69,0,4
-42,-69,0,2
-39,-69,0,3
-39,-69,0,3
-45,-69,0,1
-45,-69,0,1
-39,-69,0,3
-45,-69,0,1
-39,-69,0,3
-36,-69,0,4
-42,-69,0,2
-27,-69,0,7
-39,-69,0,3
-36,-69,0,4
-33,-69,0,5
-36,-69,0,4
27,-69,0,25
-36,-69,0,4
-36,-69,0,4
-45,-69,0,1
-39,-69,0,3
30,-69,0,26
-33,-69,0,5
-42,-69,0,2
-39,-69,0,3
-39,-69,0,3
-42,-69,0,2
-36,-69,0,4
-45,-69,0,1
-42,-69,0,2
-42,-69,0,2
-36,-69,0,4
-36,-69,0,4
-39,-69,0,3
-36,-69,0,4
-45,-69,0,1
-42,-69,0,2
-42,-69,0,2
0,-69,0,16
-36,-69,0,4
-36,-69,0,4
-39,-69,0,3
-39,-69,0,3
-36,-69,0,4
-42,-69,0,2
-36,-69,0,4
-39,-69,0,3
-42,-69,0,2
-33,-69,0,5
-42,-69,0,2
-42,-69,0,2
-42,-69,0,2
-36,-69,0,4
-45,-69,0,1
-39,-69,0,3
-27,-69,0,7
-42,-69,0,2
-36,-69,0,4
-36,-69,0,4
-42,-69,0,2
-42,-69,0,2
-39,-69,0,3
-39,-69,0,3
-45,-69,0,1
-42,-69,0,2
-36,-69,0,4
-39,-69,0,3
-42,-69,0,2
-39,-69,0,3
-6,-69,0,14
-42,-69,0,2
-45,-69,0,1
-36,-69,0,4
-36,-69,0,4
-39,-69,0,3
-42,-69,0,2
-42,-69,0,2
-39,-69,0,3
3,-69,0,17
-33,-69,0,5
-39,-69,0,3
-36,-69,0,4
-39,-69,0,3
-39,-69,0,3
12,-69,0,20
-36,-69,0,4
0,-69,0,16
-36,-69,0,4
-42,-69,0,2
-21,-69,0,9
-39,-69,0,3
-39,-69,0,3
-39,-69,0,3
-36,-69,0,4
-39,-69,0,3
-39,-69,0,3
-36,-69,0,4
-42,-69,0,2
-42,-69,0,2
-36,-69,0,4
-45,-69,0,1
21,-69,0,23
-39,-69,0,3
-36,-69,0,4
27,-69,0,25
-39,-69,0,3
-45,-69,0,1
-39,-69,0,3
-39,-69,0,3
-39,-69,0,3
-39,-69,0,3
-39,-69,0,3
-42,-69,0,2
-39,-69,0,3
-42,-69,0,2
-42,-69,0,2
-36,-69,0,4
-39,-69,0,3
-39,-69,0,3
-42,-69,0,2
-39,-69,0,3
-39,-69,0,3
-42,-69,0,2
-30,-69,0,6
-39,-69,0,3
-39,-69,0,3
-39,-69,0,3
-39,-69,0,3
-36,-69,0,4
-39,-69,0,3
-36,-69,0,4
-39,-69,0,3
-21,-69,0,9
-42,-69,0,2
-36,-69,0,4
-42,-69,0,2
-39,-69,0,3
-42,-69,0,2
-27,-69,0,7
9,-69,0,19
-42,-69,0,2
-39,-69,0,3
-39,-69,0,3
-39,-69,0,3
-42,-69,0,2
-39,-69,0,3
-39,-69,0,3
-42,-69,0,2
-39,-69,0,3
-33,-69,0,5
-33,-69,0,5
-39,-69,0,3
-42,-69,0,2
-39,-69,0,3
-15,-69,0,11
-36,-69,0,4
-36,-69,0,4
-36,-69,0,4
-36,-69,0,4
-18,-69,0,10
-39,-69,0,3
-39,-69,0,3
-42,-69,0,2
-36,-69,0,4
-39,-69,0,3
3,-69,0,17
-39,-69,0,3
-36,-69,0,4
-42,-69,0,2
-42,-69,0,2
-42,-69,0,2
-36,-69,0,4
-36,-69,0,4
-36,-69,0,4
-39,-69,0,3
-39,-69,0,3
-36,-69,0,4
-36,-69,0,4
